64,64048,,,江田,順,,エダ,ジュン,0,3490121,埼玉県,蓮田市関山,2-9,0495759892,,jun81339@iowx.ul.rqq,,水巻南中,68054,,,,,,,,,,,,,,,,×,,×,,,欠席,,
64,64049,,,島崎,義一,,シマザキ,ヨシイチ,0,,,,,042883858,,-,,,,,,,,,,,2015,,,,,,,,,,,,,,,
64,64050,,,高柳,一葉,,タカヤナギ,カズハ,1,,,,,0344720284,,Kazuha_Takayanagi@dcunybrda.ug,,,,,,2019年不達　住所削除。,,,,,,,,,,,,,,,,,,,,
64,64051,,,鳴海,敬,,ナルミ,タカシ,0,2992512,千葉県,南房総市岩糸,3-9,043791282,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64054,,,布施,文香,,フセ,フミカ,1,1600005,東京都,新宿区愛住町,3-18-15,0355868373,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64055,,,矢野,竜三,,ヤノ,リュウゾウ,0,2770022,千葉県,柏市泉町,4-19-16,046687957,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64056,,,増田,勝太郎,,マスダ,カツタロウ,0,2200044,神奈川県,横浜市西区紅葉ケ丘,2-16-17,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64057,,,岡島,悠菜,,オカジマ,ユウナ,1,1890002,東京都,東村山市青葉町,2-16-7,0395970489,,-,,,,,,,2016B/2018F/,,,,,,○,,☆,,,×,,,○,,,,,
64,64058,,,上野,空澄,,アガノ,アスミ,0,2960014,千葉県,鴨川市太尾,3-18-16,0475467772,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64062,,,島村,香音,,シマムラ,カノン,1,2580027,神奈川県,足柄上郡開成町岡野,4-11-8,0454457223,,-,ブラスバンド,熊西中,58065,,,,2016F/2017F/2018F/2019F/,,,,,,☆,☆,☆,☆,○,◎,◎,◎,◎,,出席,出席,,
64,64063,,,野沢,雛乃,,ノザワ,ヒナノ,1,2430812,神奈川県,厚木市妻田北,1-11,0460715032,,onozawa@ntvvcwwi.il,美術,遠賀中,,,,名札表示を「HISAYO」希望。,2016B/2017B/2018B/2019B/,,,,,,○,○,○,○,×,○,◎,,◎,,出席,出席,○,
64,64064,,,安東,紗矢,,アンドウ,サヤ,1,2880026,千葉県,銚子市高神西町,1-13-10,0446605201,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64065,,,梶,太一,,カジ,タイチ,0,2701611,千葉県,印西市造谷,4-5-8,043217970,08045459253,,,穴生中,,,,,,,,,,,,,,,,,×,,,,,欠席,,
64,64066,,,石垣,浩次,,イシガキ,コウジ,0,1680061,東京都,杉並区大宮,3-11,0344179647,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64067,,,野田,広吉,,ノダ,ヒロキチ,0,2430005,神奈川県,厚木市松枝,1-11-19,0463969355,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64068,,,大河原,清一郎,,オオガワラ,セイイチロウ,0,1060045,東京都,港区麻布十番,2-8-16,0341172884,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64069,,,岸本,寛治,,キシモト,カンジ,0,2870824,千葉県,香取市長島,4-13-14,049215673,,kanji186@zwmsinjozv.mhq.ob,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64071,,,妹尾,健生,,セノオ,ケンショウ,0,3501319,埼玉県,狭山市広瀬,4-9,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64072,,,塩谷,史織,,シオタニ,シオリ,1,3300053,埼玉県,さいたま市浦和区前地,4-1,0439495099,,shiori1820@iqxron.ef,,,,,,,2017B/2018B/2019B/,,済,,,,,○,○,○,,,,,,,,,,
64,64074,,,田尻,美代子,,タジリ,ミヨコ,1,2892601,千葉県,旭市松ケ谷,1-14,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64075,,,小島,均,,オジマ,ヒトシ,0,2570023,神奈川県,秦野市寺山,1-11,0463697047,,hitoshi3815@mjoohxwcd.sb,,熊西中,,,,,,,,,,,,,,,,×,,,,,,,,
65,65002,,,瀬尾,章一,,セオ,ショウイチ,0,,,,,,08091184384,,,,,,,2019年不達　住所削除。,,,,,,,,,,,×,,,,,,,,,
65,65003,,,富樫,冨士雄,,トガシ,フジオ,0,2960123,千葉県,鴨川市北風原,3-2-8,,09031258141,fujio_togashi@mnypju.ec,,,,,,,2016B/2017B/2018B/2019B/,,,,,,○,○,○,○,,×,,,,,,,,
65,65005,,,今村,治雄,,イマムラ,ハルオ,0,1060045,東京都,港区麻布十番,4-4,0374096843,,-,,,,,,,2016B/,,,,,,○,,,,,,,,,,,,,
65,65006,,,奥野,栄三郎,,オクノ,エイザブロウ,0,3500248,埼玉県,坂戸市けやき台,4-12-5,0410705412,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65008,,,横井,三喜,,ヨコイ,ミキ,0,2591306,神奈川県,秦野市戸川,4-6,0449542952,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65009,,,細井,忠正,,ホソイ,タダマサ,0,1230872,東京都,足立区江北,2-7-2,0398000490,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65011,,,栗林,守友,,クリバヤシ,モリトモ,0,,,,,-,,-,,,,,,,,,,,2010,,,,,,,,,,,,,,,
65,65012,,,増田,邦仁,,マスダ,クニヒト,0,2580014,神奈川県,足柄上郡大井町赤田,3-10-20,045889756,,kunihito4926@gquk.te,,芦屋中,,,,,2018B/,,,,,,,,○,,,,,,,,,,,
65,65013,,,嶋田,康雄,,シマダ,ヤスオ,0,,,,,-,,-,,,,,,,,,,,2010,,,,,,,,,,,,,,,
65,65014,,,北村,善成,,キタムラ,ヨシナリ,0,1620855,東京都,新宿区二十騎町,3-5-19,0397871070,,-,,,,,,,,,,,,,,,,,×,×,×,,,,,,,
65,65015,,,三村,勝久,,ミムラ,カツヒサ,0,2200002,神奈川県,横浜市西区南軽井沢,2-8,046125427,,katsuhisa091@tjpjwyu.ins,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65016,,,西,美里,,ニシ,ミサト,1,2900258,千葉県,市原市神代,3-18-15,042675195,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65017,,花田,根本,咲来,ハナダ,ネモト,サクラ,1,2880053,千葉県,銚子市東町,2-15,0448745577,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65018,,,出口,秀光,,デクチ,ヒデミツ,0,,,,,0442036448,,-,,,,,,,,,不着,,2018/ 2017,,,,,,×,,,,,,,,,
65,65020,,,坂,理緒,,バン,リオ,1,3310052,埼玉県,さいたま市西区三橋,4-7-12,,-,,,,,,,,,,,,,在ジャカルタ,,,,,,,,,,,,,,
65,65021,,,柳田,結,,ヤナギダ,ユイ,1,2500056,神奈川県,小田原市井細田,1-13-16,0466831778,,-,,本城中,,,,,,,,,,,,,,,,,,,,,,,,
65,65022,,,神崎,紳悟,,カンザキ,シンゴ,0,1620855,東京都,新宿区二十騎町,3-12-10,0339538829,,shingokanzaki@ewjgaotq.lh.dsh,,水巻中,,,,,,,,,,,,,,,,,,,,,,,,
65,65023,,,河田,力雄,,カワダ,リキオ,0,2450023,神奈川県,横浜市泉区和泉中央南,3-20-18,0465953847,,-,,,,,,,,,,,,,,,,,,×,,,×,,,,,
65,65024,,,金森,啓二,,カナモリ,ケイジ,0,1080073,東京都,港区三田（次のビルを除く）,東京都港区三田1-17,0392967730,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65025,,,角田,史郎,,カクタ,シロウ,0,1710022,東京都,豊島区南池袋,2-2,0310397423,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65026,,,山岡,常明,,ヤマオカ,ツネアキ,0,1620855,東京都,新宿区二十騎町,3-20,0372818882,,-,,芦屋中,,,,,,,,,,,,,,,／,×,,,,,,,,
65,65027,,,都築,陸太郎,,ツズキ,リクタロウ,0,2960234,千葉県,鴨川市古畑,3-17-14,042363865,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65028,,,嶋田,宣彦,,シマダ,ノブヒコ,0,1080073,東京都,港区三田（次のビルを除く）,東京都港区三田1-4-5,0333679323,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65029,,竹尾,高尾,明音,タケオ,タカオ,アカネ,1,3490102,埼玉県,蓮田市江ケ崎,1-16-2,0485923861,,-,,,,,,,,,,,2010,,,,,,×,,,,,,,,,
65,65030,,,鹿野,圭二,,カノ,ケイジ,0,1060045,東京都,港区麻布十番,4-1-17,0330236781,,-,,中間東中,,,,名簿未変更。,2016B/2017B/2018B/2019B/,,,,,,○,○,○,○,,×,×,,×,,,欠席,,
65,65031,,,岩城,穰,,イワキ,ユタカ,0,2891716,千葉県,山武郡横芝光町芝崎南,4-11-4,0481655007,,-,,,,,,,2016B/2017B/2018B/2019F/,,,,,,○,○,○,☆,◎,◎,,,×,,出席,出席,○,
65,65032,,,野間,新一郎,,ノマ,シンイチロウ,0,,,,,0499182030,,-,,,,,,,,,,,2018,,,,,,×,,,,,,,,,
65,65033,,,柳,孝幸,,ヤナギ,タカユキ,0,1000006,東京都,千代田区有楽町,4-7-17,0371427051,08024861171,takayukiyanagi@glsvo.ejnc.ad,,熊西中,,,,,,,,,,,,,,,,,,,×,,,,,
65,65034,,,杉浦,武矢,,スギウラ,タケヤ,0,2050002,東京都,羽村市栄町,2-20-6,0330531024,,-,,,,,,,,,,,,,,,,,／,,,,,,,,,
65,65035,,,真田,皐太,,サナダ,コウタ,0,1160013,東京都,荒川区西日暮里,3-1-8,0327960966,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65036,,,山下,浩次,,ヤマシタ,コウジ,0,2430015,神奈川県,厚木市南町,2-8-18,046594580,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65037,,,岩間,武彦,,イワマ,タケヒコ,0,1000006,東京都,千代田区有楽町,1-3-15,0349755091,,takehiko4870@clmy.tysz.hlb,,,,,,,2016B/2018B/2019B/,,,,,,○,,○,○,×,,,,,,,,,
65,65038,,,今井,啓三,,イマイ,ケイゾウ,0,2240028,神奈川県,横浜市都筑区大棚西,4-15,0449311429,08084101283,,,中間中,,,,,2016B/2017B/2018B/2019B/,,,,,,○,○,○,○,,×,×,,×,,,欠席,,
65,65039,,,板倉,松太郎,,イタクラ,マツタロウ,0,2260023,神奈川県,横浜市緑区小山町,1-1-17,0469667624,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65040,,,重松,弘之,,シゲマツ,ヒロユキ,0,2400042,神奈川県,横浜市保土ケ谷区上星川,3-9,044850249,,hiroyuki4529@wpyqhjnc.lcvt.bc,,,,幹,,,,,,,,,,,,,,×,,,,,,,,
65,65041,,,染谷,郁夫,,ソメヤ,イクオ,0,2540022,神奈川県,平塚市須賀,1-15,0465359326,,-,,,65042,,,,,,,,,,,,,,×,,,,,,,,,
65,65042,,,島田,双葉,,シマダ,フタバ,1,2610025,千葉県,千葉市美浜区浜田,3-5-6,0470863164,,-,,,65041,,,,,,,,,,,,,,×,,,,,,,,,
65,65044,,,菊地,美涼,,キクチ,ミスズ,1,2770846,千葉県,柏市かやの町,2-15,0438925099,,-,,,,,,,,,,,,,,,,,／,,,,,,,,,
65,65045,,,春日,貞治,,カスガ,テイジ,0,,,,,-,,-,,,,,,,,,,,2018,,,,,,,,,,,,,,,
65,65046,,,篠崎,栄太郎,,シノザキ,エイタロウ,0,,,,,0301628189,,-,,,,,,2019年不達　住所削除。,,,,,,,,,,,,,,,,,,,,
65,65048,,,米沢,義昭,,ヨネザワ,ヨシアキ,0,1620855,東京都,新宿区二十騎町,2-3-6,0302030007,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65049,,,甲斐,賢次,,カイ,ケンジ,0,2880832,千葉県,銚子市松岸見晴台,4-10,0432181742,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65050,,,田渕,美樹子,,タブチ,ミキコ,1,3500233,埼玉県,坂戸市南町,1-16-18,0417038508,,-,,,,,,,,,,,,,,,,,×,×,,,,,,,,
65,65051,,,河口,一太郎,,カワグチ,イチタロウ,0,1650034,東京都,中野区大和町,3-6-14,0358735407,,-,バスケット,中間北中,,,,,,,,,,,,,,,×,,,,,,,,,
65,65052,,,梅村,二三男,,ウメムラ,フミオ,0,2630011,千葉県,千葉市稲毛区天台町,3-14-1,0412354396,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65053,,,安井,真幸,,ヤスイ,マサキ,0,3430015,埼玉県,越谷市花田,4-20-6,0480342020,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65056,,,大城,英男,,オオシロ,ヒデオ,0,2591301,神奈川県,秦野市羽根,4-8-10,0464267438,,hideo9983@oftugabup.kf,卓球,穴生中,,,,,2017B/,,,,,,,○,,,,,,,,,,,,
65,65057,,,松岡,次郎,,マツオカ,ジロウ,0,2470064,神奈川県,鎌倉市寺分,4-12-16,,-,jiroumatsuoka@wdansjsvx.eaqi.apx,,,,,,,2017B/2019B/,,,,,,,○,,○,,,,,,,,欠席,,
65,65058,,,立石,青空,,タテイシ,ソラ,0,2970077,千葉県,茂原市真名,2-8,,09056341369,sora2648@rddlaqrizr.fi,,引野中,,幹,,,2016E/2017B/2018B/2019B/,,,,,,◎,○,○,○,,◎,◎,◎,◎,,出席,出席,○,
65,65059,,,吉岡,光代,,ヨシオカ,ミツヨ,0,3300081,埼玉県,さいたま市中央区新都心（次のビルを除く）,埼玉県さいたま市中央区新都心1-2,,-,mitsuyo7321@lywmyjbt.cg,,岡垣中,,,,,,,,,,,,,,,,／,,,,,,,,
65,65060,,,永瀬,広昭,,ナガセ,ヒロアキ,0,3660836,埼玉県,深谷市伊勢方,3-17,0446720658,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65061,,,長谷川,芳太郎,,ハセガワ,ヨシタロウ,0,2940315,千葉県,館山市西川名,2-13-17,,09024870439,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65062,,,平尾,亀太郎,,ヒラオ,カメタロウ,0,2920055,千葉県,木更津市朝日,1-4,,08086934142,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65063,,,安永,英司,,ヤスナガ,エイジ,0,2110045,神奈川県,川崎市中原区上新城,2-7-5,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65064,,,島田,靖彦,,シマダ,ヤスヒコ,0,2880074,千葉県,銚子市橋本町,3-7,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65065,,,相原,滉二,,アイハラ,コウジ,0,,,,,0349916758,,-,,,,,,,,,,,2018,,,,,,,,,,,,,,,
65,65066,,原田,宮川,遥香,ハラダ,ミヤカワ,ハルカ,1,2860012,千葉県,成田市山口,4-5-14,0449539010,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66001,,,相川,栄吉,,アイカワ,エイキチ,0,3650027,埼玉県,鴻巣市上谷,3-13-6,0455639350,,eikichiaikawa@murb.kh.gxs,美術,芦屋中,,,,,,,,,,,,,,,,×,×,,,,,,,
66,66002,,,菅原,正次郎,,スガハラ,ショウジロウ,0,,,,,-,,-,,,,,,,,,,,2015,,,,,,,,,,,,,,,
66,66003,,,野間,康雄,,ノマ,ヤスオ,0,2100861,神奈川県,川崎市川崎区小島町,1-7,,09078706138,yasuo33469@uplzdmyt.iz.ghv,,遠賀中,,幹,,一般財団法人 地域開発研究所　理事長,2016B/2018B/,,,,,,○,,○,,◎,◎,◎,,○,,,,,
66,66004,,,坂井,恵一,,サカイ,ケイイチ,0,2460032,神奈川県,横浜市瀬谷区南台,1-14,0442816811,,-,,穴生中,,,,,2016C/2017C/2018C/,,,,,,□,□,□,,×,×,,,,,,,,
66,66006,,,沢井,佳人,,サワイ,ヨシヒト,0,2760048,千葉県,八千代市尾崎,2-17-11,041798699,,yoshihito_sawai@rnbvxnf.lvc,剣道,芦屋中,,,,,2016B/,,,,,,○,,,,×,×,,,,,,,,
66,66007,,,大井,匠,,オオイ,タクミ,0,3501153,埼玉県,川越市下松原,2-8,0438957973,09049475284,Takumi_Ooi@eyzrvnyg.ron.mbg,,熊西中,,,,,2016A/2017A/2018A/2019A/,,,,,,●,●,●,●,欠◎,◎,×,,,,,,,
66,66008,,,秋本,勇二,,アキモト,ユウジ,0,2440843,神奈川県,横浜市栄区長尾台町,1-12,0463143180,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66009,,,滋賀,清,,シガ,キヨシ,0,2320051,神奈川県,横浜市南区井土ケ谷上町,1-9,0463489935,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66010,,,広田,隆,,ヒロタ,タカシ,0,3500239,埼玉県,坂戸市粟生田,1-11,043713934,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66012,,,中野,千鶴,,ナカノ,チヅル,1,2540063,神奈川県,平塚市諏訪町,3-8-5,0457697696,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66013,,,迫田,真由子,,サコタ,マユコ,1,3660001,埼玉県,深谷市中瀬,3-8,0494004412,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66014,,,笠井,文二,,カサイ,ブンジ,0,1670054,東京都,杉並区松庵,3-8-10,0378445454,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66015,,,豊田,直子,,トヨダ,ナオコ,1,2210051,神奈川県,横浜市神奈川区幸ケ谷,2-8-7,0455773869,,-,,,,,,,,,甲,,,,,,,,,,,,,,,,,
66,66016,,,山城,英二,,ヤマシロ,エイジ,0,3691911,埼玉県,秩父市荒川贄川,2-16-16,0474683337,,eiji70906@xjicqjbdv.ttb.jr,剣道,折尾中,,,,,,,,,,,,,,,,,,,,,,,,
66,66017,,,北山,萌花,,キタヤマ,モエカ,1,2430028,神奈川県,厚木市愛甲西,1-11-18,0462382488,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66018,,,名取,啓司,,ナトリ,ケイジ,0,3600216,埼玉県,熊谷市西野,4-14-3,0400455479,,-,,,,,,,2019B/,,,,,,,,,○,,,,,,,,欠席,,
66,66019,,,永野,俊文,,ナガノ,トシフミ,0,2892175,千葉県,匝瑳市片子,3-1-11,0421119761,,-,,,,,,,2016B/2017B/,,,,,,○,○,,,,,,,,,,,,
66,66020,,,依田,薫,,イダ,カオル,0,1080073,東京都,港区三田（次のビルを除く）,東京都港区三田4-11,0302606491,,-,演劇,福教大付属中,,,,,2017B/,,,,,,,○,,,,,,,,,,,,
66,66021,,,柳田,時男,,ヤナギダ,トキオ,0,3560011,埼玉県,ふじみ野市福岡,3-9-14,0481542571,,tokioyanagida@uwteloyp.zy,,西川中,,,,,,,,,,,,,,,,,,,×,,,欠席,,
66,66022,,,栗林,敏嗣,,クリバヤシ,トシツグ,0,3390072,埼玉県,さいたま市岩槻区古ケ場,2-15-8,0426087801,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66023,,,黒田,和之,,クロダ,カズユキ,0,2970201,千葉県,長生郡長柄町上野,2-19,0476979781,,-,,芦屋中,,,,,,,,,,,,,,,,,,,×,,,,,
66,66024,,,砂川,桐也,,サガワ,キリヤ,0,3550132,埼玉県,比企郡吉見町飯島新田,2-6-5,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66025,,,小椋,英俊,,オグラ,ヒデトシ,0,1010029,東京都,千代田区神田相生町,4-13,0378805698,,-,,,,,,,,,,,,,,,,,,×,,,,,,,,
66,66026,,,山崎,武一,,ヤマザキ,タケイチ,0,2320027,神奈川県,横浜市南区新川町,1-5-11,0440697616,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66027,,,石川,智也,,イシカワ,トモヤ,0,2380045,神奈川県,横須賀市東逸見町,1-7-9,0453948171,,-,,穴生中,,,,,2016B/2017B/2018B/2019B/,,,,,,○,○,○,○,×,×,×,,×,,,欠席,,
66,66028,,,下村,金之助,,シモムラ,キンノスケ,0,2750021,千葉県,習志野市袖ケ浦,4-12-3,0403705673,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66029,,,越智,柊一郎,,オチ,シュウイチロウ,0,3400832,埼玉県,八潮市柳之宮,3-4-7,0497254780,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66030,,,増田,紗彩,,マスダ,サアヤ,1,2760032,千葉県,八千代市八千代台東,2-14-1,0406681189,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66031,,,長岡,柚希,,ナガオカ,ユズキ,1,3390067,埼玉県,さいたま市岩槻区西町,3-9-19,,-,,,芦屋中,,,,,,,,,,,,,,,,,,,,,,,,
66,66032,,,宮島,謙治,,ミヤジマ,ケンジ,0,1080073,東京都,港区三田（次のビルを除く）,東京都港区三田3-17,0376827075,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66033,,,柳田,和夫,,ヤナギダ,カズオ,0,2260023,神奈川県,横浜市緑区小山町,2-11-18,0447908842,,-,,,,,,,,,,,,,,,,,×,,×,,,,,,,
66,66036,,,川合,昭吾,,カワイ,ショウゴ,0,1430024,東京都,大田区中央,3-2,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66037,,,神保,実桜,,ジンボ,ミオ,1,,,,,0467387057,,-,,,,,,,,,,,2015,,,,,,,,,,,,,,,
66,66038,,,谷本,洋次,,タニモト,ヨウジ,0,3500854,埼玉県,川越市寺井,1-19,0465661067,,-,,,,,,,2017B/,,,,,,,○,,,,,,,,,,,,
66,66039,,,黒沢,和臣,,クロサワ,カズオミ,0,1060045,東京都,港区麻布十番,1-1-13,0311831666,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66040,,,門田,舞衣,,カドタ,マイ,1,1760005,東京都,練馬区旭丘,1-4,0382662086,,-,社会部,水巻中,,,,,2017B/2018B/,,,,,,,○,○,,,,,◎,◎,,,,,
66,66041,,,田辺,直樹,,タナベ,ナオキ,0,1010044,東京都,千代田区鍛冶町,4-12-4,0340552844,,-,,中間中,,,,,,,,,,,,,,,,,,,,,,,,
66,66042,,,米沢,創葵,,ヨネザワ,ソウキ,0,2730105,千葉県,鎌ケ谷市鎌ケ谷,1-4-6,0450547499,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66043,,,黒田,麻紀,,クロダ,マキ,1,3600843,埼玉県,熊谷市三ケ尻,4-11,0489872691,,maki520@morohcyc.kb,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66044,,,金谷,恭三郎,,カナヤ,キョウザブロウ,0,2590151,神奈川県,足柄上郡中井町井ノ口,3-8-20,0440742859,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66045,,,芳賀,嘉之,,ハガ,ヨシユキ,0,3501163,埼玉県,川越市四都野台,3-9,0471926657,,yoshiyuki1619@rxtondhh.sf,コーラス,香月中,,幹,,,,,,,,,,,,,欠◎,／,,,,,,,,
66,66046,,,伏見,忠一,,フシミ,チュウイチ,0,2591134,神奈川県,伊勢原市八幡台,1-16,0447444276,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66048,,,青柳,光男,,アオヤギ,ミツオ,0,3680103,埼玉県,秩父郡小鹿野町般若,2-19,0436452109,09080876562,mitsuo_aoyagi@cebcfi.yp.ew,,中間中,,,,,2016B/,,,,,,○,,,,,,,,,,,,,
66,66049,,,浜野,年紀,,ハマノ,トシノリ,0,,,,,0428976435,,-,,,,,,,,,不着,,2018/ 2017,,,,,,,,,,,,,,,
66,66050,,,坂上,達徳,,サカガミ,タツノリ,0,1900173,東京都,あきる野市戸倉,1-5,0343402231,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66051,,,雨宮,隆吾,,アメミヤ,リュウゴ,0,1060031,東京都,港区西麻布,3-8-6,,-,,,,,,,,,,,,,福岡に単身赴任中,,,,,,,,,,,,,,
66,66053,,,片山,喜弘,,カタヤマ,ヨシヒロ,0,1050011,東京都,港区芝公園,3-7,0336032044,,yoshihiro6363@nfyttenag.wuc.ec,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66054,,,内山,栄太郎,,ウチヤマ,エイタロウ,0,2200002,神奈川県,横浜市西区南軽井沢,3-13-19,0458290823,,uuchiyama@mafrp.kep,,香月中,,,,,,,,,,,,,,,◎,×,×,,,,,,,
66,66055,,,織田,栞,,オダ,シオリ,1,2991115,千葉県,君津市馬登,2-13-4,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67001,,,岡本,聡真,,オカモト,ソウシ,0,2150032,神奈川県,川崎市麻生区栗木台,2-1-11,,09013030459,soushi_okamoto@knpw.uh,,,,,,,,,,,(2015),,,,,,×,,×,,,,,,,
67,67002,,,仲村,心愛,,ナカムラ,ココア,1,2840024,千葉県,四街道市旭ケ丘,3-9-19,045686708,,anakamura@rmhl.nsk,,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67003,,,北村,知世,,キタムラ,トモヨ,1,1010065,東京都,千代田区西神田,1-3-3,0328634280,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67004,,,飯野,有宇渡,,イイノ,ユウト,0,,,,,0457596702,,-,,折尾中,,,,,,,,,2015,,,,,,×,,,,,,,,,
67,67005,,,西沢,久寛,,ニシザワ,ヒサヒロ,0,3420021,埼玉県,吉川市鹿見塚,4-16-9,0488417582,,-,,水巻中,,,,名簿未変更。,2016B/2017B/2018F/2019B/,,,,,,○,○,☆,○,◎,,◎,◎,◎,,出席,出席,○,
67,67006,,,杉本,重雄,,スギモト,シゲオ,0,1000006,東京都,千代田区有楽町,4-6,,08058407857,,,,,幹,,,2016F/2017F/2018F/,,,,(2016),,☆,☆,☆,,○,,☆,○,○,,,,,
67,67007,,,谷本,琴乃,,タニモト,コトノ,1,1010044,東京都,千代田区鍛冶町,1-16-14,0396247506,,-,体操,熊西中,,,,,2016B/2017B/,,,,,,○,○,,,○,,×,×,×,,,,,
67,67008,,,西本,隆男,,ニシモト,タカオ,0,3491214,埼玉県,加須市駒場,2-7-19,0485990477,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67009,,,土田,宏光,,ツチダ,ヒロミツ,0,1010065,東京都,千代田区西神田,1-4-18,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67010,,,植木,力,,ウエキ,チカラ,0,,,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67011,,,大熊,莉奈,,オオクマ,リナ,1,2702253,千葉県,松戸市日暮,1-16-9,0444397780,,-,,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67014,,,田代,加奈子,,タシロ,カナコ,1,2590112,神奈川県,中郡大磯町国府新宿,1-18,0453724369,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67015,,,安井,耕一,,ヤスイ,コウイチ,0,2210854,神奈川県,横浜市神奈川区三ツ沢南町,1-9-2,0450716659,09065750777,kouichi0741@uxha.xnv,帰宅,熊西中,,,,,2016B/2017B/2018B/2019F/,,,,,,○,○,○,☆,,,◎,☆,◎,,出席,出席,○,
67,67016,,,坂下,健介,,サカシタ,ケンスケ,0,2530088,神奈川県,茅ヶ崎市みずき,2-16,0446171142,,-,,,,,,,2018F/2019F/,,甲,,,,,,☆,☆,,,,,○,,出席,出席,○,
67,67017,,,三浦,義弘,,ミウラ,ヨシヒロ,0,1760006,東京都,練馬区栄町,1-3-1,0342427551,,yoshihiro669@cwbvuwu.mtfhe.qih,,折尾中,,,,,2016B/2017B/2018B/2019B/,,,,,,○,○,○,○,,,,,,,,欠席,,
67,67018,,,遠藤,江介,,エンドウ,コウスケ,0,2300016,神奈川県,横浜市鶴見区東寺尾北台,1-18,0453803889,09020351058,kousuke6438@emvkhg.czd,,岡垣中,,,,,2016B/2017B/2018B/2019F/,,,,,,○,○,○,☆,◎,◎,◎,◎,◎,,出席,出席,□,
