65,65044,,菊地,美涼,,キクチ,ミスズ,1,277-0846,千葉県柏市かやの町2-15,0438925099,,-,,,,,,,,,,,,,,,,／,,,,,,,,,
65,65045,,春日,貞治,,カスガ,テイジ,0,,,-,,-,,,,,,,,,,2018,,,,,,,,,,,,,,,
65,65046,,篠崎,栄太郎,,シノザキ,エイタロウ,0,,,0301628189,,-,,,,,,2019年不達　住所削除。,,,,,,,,,,,,,,,,,,,
65,65048,,米沢,義昭,,ヨネザワ,ヨシアキ,0,162-0855,東京都新宿区二十騎町2-3-6,0302030007,,-,,,,,,,,,,,,,,,,,,,,,,,,,
65,65049,,甲斐,賢次,,カイ,ケンジ,0,288-0832,千葉県銚子市松岸見晴台4-10,0432181742,,-,,,,,,,,,,,,,,,,,,,,,,,,,
65,65050,,田渕,美樹子,,タブチ,ミキコ,1,350-0233,埼玉県坂戸市南町1-16-18,0417038508,,-,,,,,,,,,,,,,,,,×,×,,,,,,,,
65,65051,,河口,一太郎,,カワグチ,イチタロウ,0,165-0034,東京都中野区大和町3-6-14,0358735407,,-,バスケット,中間北中,,,,,,,,,,,,,,×,,,,,,,,,
65,65052,,梅村,二三男,,ウメムラ,フミオ,0,263-0011,千葉県千葉市稲毛区天台町3-14-1,0412354396,,-,,,,,,,,,,,,,,,,,,,,,,,,,
65,65053,,安井,真幸,,ヤスイ,マサキ,0,343-0015,埼玉県越谷市花田4-20-6,0480342020,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
65,65056,,大城,英男,,オオシロ,ヒデオ,0,259-1301,神奈川県秦野市羽根4-8-10,0464267438,,hideo9983@oftugabup.kf,卓球,穴生中,,,,,,,,,,,○,,,,,,,,,,,,
65,65057,,松岡,次郎,,マツオカ,ジロウ,0,247-0064,神奈川県鎌倉市寺分4-12-16,,-,jiroumatsuoka@wdansjsvx.eaqi.apx,,,,,,,,,,,,,○,,○,,,,,,,,欠席,,
65,65058,,立石,青空,,タテイシ,ソラ,0,297-0077,千葉県茂原市真名2-8,,09056341369,sora2648@rddlaqrizr.fi,,引野中,,幹,,,,,,,,◎,○,○,○,,◎,◎,◎,◎,,出席,出席,○,
65,65059,,吉岡,光代,,ヨシオカ,ミツヨ,0,330-0081,埼玉県さいたま市中央区新都心1-2,,-,mitsuyo7321@lywmyjbt.cg,,岡垣中,,,,,,,,,,,,,,,／,,,,,,,,
65,65060,,永瀬,広昭,,ナガセ,ヒロアキ,0,366-0836,埼玉県深谷市伊勢方3-17,0446720658,,-,,,,,,,,,,,,,,,,,,,,,,,,,
65,65061,,長谷川,芳太郎,,ハセガワ,ヨシタロウ,0,294-0315,千葉県館山市西川名2-13-17,,09024870439,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65062,,平尾,亀太郎,,ヒラオ,カメタロウ,0,292-0055,千葉県木更津市朝日1-4,,08086934142,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65063,,安永,英司,,ヤスナガ,エイジ,0,211-0045,神奈川県川崎市中原区上新城2-7-5,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65064,,島田,靖彦,,シマダ,ヤスヒコ,0,288-0074,千葉県銚子市橋本町3-7,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65065,,相原,滉二,,アイハラ,コウジ,0,,,0349916758,,-,,,,,,,,,,2018,,,,,,,,,,,,,,,
65,65066,原田,宮川,遥香,ハラダ,ミヤカワ,ハルカ,1,286-0012,千葉県成田市山口4-5-14,0449539010,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66001,,相川,栄吉,,アイカワ,エイキチ,0,365-0027,埼玉県鴻巣市上谷3-13-6,0455639350,,eikichiaikawa@murb.kh.gxs,美術,芦屋中,,,,,,,,,,,,,,,×,×,,,,,,,
66,66002,,菅原,正次郎,,スガハラ,ショウジロウ,0,,,-,,-,,,,,,,１５会報不着,,,2015,,,,,,,,,,,,,,,
66,66003,,野間,康雄,,ノマ,ヤスオ,0,210-0861,神奈川県川崎市川崎区小島町1-7,,09078706138,yasuo33469@uplzdmyt.iz.ghv,,遠賀中,,幹,,一般財団法人 地域開発研究所　理事長,一般財団法人 地域開発研究所　理事長,,,,,○,,○,,◎,◎,◎,,○,,,,,
66,66004,,坂井,恵一,,サカイ,ケイイチ,0,246-0032,神奈川県横浜市瀬谷区南台1-14,0442816811,,-,,穴生中,,,,,,,,,,□,□,□,,×,×,,,,,,,,
66,66006,,沢井,佳人,,サワイ,ヨシヒト,0,276-0048,千葉県八千代市尾崎2-17-11,041798699,,yoshihito_sawai@rnbvxnf.lvc,剣道,芦屋中,,,,,,,,,,○,,,,×,×,,,,,,,,
66,66007,,大井,匠,,オオイ,タクミ,0,350-1153,埼玉県川越市下松原2-8,0438957973,09049475284,Takumi_Ooi@eyzrvnyg.ron.mbg,,熊西中,,,,,,,,,,●,●,●,●,欠◎,◎,×,,,,,,,
66,66008,,秋本,勇二,,アキモト,ユウジ,0,244-0843,神奈川県横浜市栄区長尾台町1-12,0463143180,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66009,,滋賀,清,,シガ,キヨシ,0,232-0051,神奈川県横浜市南区井土ケ谷上町1-9,0463489935,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66010,,広田,隆,,ヒロタ,タカシ,0,350-0239,埼玉県坂戸市粟生田1-11,043713934,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66012,,中野,千鶴,,ナカノ,チヅル,1,254-0063,神奈川県平塚市諏訪町3-8-5,0457697696,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66013,,迫田,真由子,,サコタ,マユコ,1,366-0001,埼玉県深谷市中瀬3-8,0494004412,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66014,,笠井,文二,,カサイ,ブンジ,0,167-0054,東京都杉並区松庵3-8-10,0378445454,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66015,,豊田,直子,,トヨダ,ナオコ,1,221-0051,神奈川県横浜市神奈川区幸ケ谷2-8-7,0455773869,,-,,,,,,,,甲,,,,,,,,,,,,,,,,,
66,66016,,山城,英二,,ヤマシロ,エイジ,0,369-1911,埼玉県秩父市荒川贄川2-16-16,0474683337,,eiji70906@xjicqjbdv.ttb.jr,剣道,折尾中,,,,,,,,,,,,,,,,,,,,,,,
66,66017,,北山,萌花,,キタヤマ,モエカ,1,243-0028,神奈川県厚木市愛甲西1-11-18,0462382488,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66018,,名取,啓司,,ナトリ,ケイジ,0,360-0216,埼玉県熊谷市西野4-14-3,0400455479,,-,,,,,,,,,,,,,,,○,,,,,,,,欠席,,
66,66019,,永野,俊文,,ナガノ,トシフミ,0,289-2175,千葉県匝瑳市片子3-1-11,0421119761,,-,,,,,,,,,,,,○,○,,,,,,,,,,,,
66,66020,,依田,薫,,イダ,カオル,0,108-0073,東京都港区三田4-11,0302606491,,-,演劇,福教大付属中,,,,,,,,,,,○,,,,,,,,,,,,
66,66021,,柳田,時男,,ヤナギダ,トキオ,0,356-0011,埼玉県ふじみ野市福岡3-9-14,0481542571,,tokioyanagida@uwteloyp.zy,,西川中,,,,,,,,,,,,,,,,,,×,,,欠席,,
66,66022,,栗林,敏嗣,,クリバヤシ,トシツグ,0,339-0072,埼玉県さいたま市岩槻区古ケ場2-15-8,0426087801,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66023,,黒田,和之,,クロダ,カズユキ,0,297-0201,千葉県長生郡長柄町上野2-19,0476979781,,-,,芦屋中,,,,,,,,,,,,,,,,,,×,,,,,
66,66024,,砂川,桐也,,サガワ,キリヤ,0,355-0132,埼玉県比企郡吉見町飯島新田2-6-5,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66025,,小椋,英俊,,オグラ,ヒデトシ,0,101-0029,東京都千代田区神田相生町4-13,0378805698,,-,,,,,,,,,,,,,,,,,×,,,,,,,,
66,66026,,山崎,武一,,ヤマザキ,タケイチ,0,232-0027,神奈川県横浜市南区新川町1-5-11,0440697616,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66027,,石川,智也,,イシカワ,トモヤ,0,238-0045,神奈川県横須賀市東逸見町1-7-9,0453948171,,-,,穴生中,,,,,,,,,,○,○,○,○,×,×,×,,×,,,欠席,,
66,66028,,下村,金之助,,シモムラ,キンノスケ,0,275-0021,千葉県習志野市袖ケ浦4-12-3,0403705673,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66029,,越智,柊一郎,,オチ,シュウイチロウ,0,340-0832,埼玉県八潮市柳之宮3-4-7,0497254780,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66030,,増田,紗彩,,マスダ,サアヤ,1,276-0032,千葉県八千代市八千代台東2-14-1,0406681189,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
66,66031,,長岡,柚希,,ナガオカ,ユズキ,1,339-0067,埼玉県さいたま市岩槻区西町3-9-19,,-,,,芦屋中,,,,,,,,,,,,,,,,,,,,,,,
66,66032,,宮島,謙治,,ミヤジマ,ケンジ,0,108-0073,東京都港区三田3-17,0376827075,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66033,,柳田,和夫,,ヤナギダ,カズオ,0,226-0023,神奈川県横浜市緑区小山町2-11-18,0447908842,,-,,,,,,,,,,,,,,,,×,,×,,,,,,,
66,66036,,川合,昭吾,,カワイ,ショウゴ,0,143-0024,東京都大田区中央3-2,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66037,,神保,実桜,,ジンボ,ミオ,1,,,0467387057,,-,,,,,,,１５会報不着　13電話廃止,,,2015,,,,,,,,,,,,,,,
66,66038,,谷本,洋次,,タニモト,ヨウジ,0,350-0854,埼玉県川越市寺井1-19,0465661067,,-,,,,,,,,,,,,,○,,,,,,,,,,,,
66,66039,,黒沢,和臣,,クロサワ,カズオミ,0,106-0045,東京都港区麻布十番1-1-13,0311831666,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66040,,門田,舞衣,,カドタ,マイ,1,176-0005,東京都練馬区旭丘1-4,0382662086,,-,社会部,水巻中,,,,,,,,,,,○,○,,,,,◎,◎,,,,,
66,66041,,田辺,直樹,,タナベ,ナオキ,0,101-0044,東京都千代田区鍛冶町4-12-4,0340552844,,-,,中間中,,,,,,,,,,,,,,,,,,,,,,,
66,66042,,米沢,創葵,,ヨネザワ,ソウキ,0,273-0105,千葉県鎌ケ谷市鎌ケ谷1-4-6,0450547499,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66043,,黒田,麻紀,,クロダ,マキ,1,360-0843,埼玉県熊谷市三ケ尻4-11,0489872691,,maki520@morohcyc.kb,,,,,,,,,,,,,,,,,,,,,,,,,
66,66044,,金谷,恭三郎,,カナヤ,キョウザブロウ,0,259-0151,神奈川県足柄上郡中井町井ノ口3-8-20,0440742859,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66045,,芳賀,嘉之,,ハガ,ヨシユキ,0,350-1163,埼玉県川越市四都野台3-9,0471926657,,yoshiyuki1619@rxtondhh.sf,コーラス,香月中,,幹,,,,,,,,,,,,欠◎,／,,,,,,,,
66,66046,,伏見,忠一,,フシミ,チュウイチ,0,259-1134,神奈川県伊勢原市八幡台1-16,0447444276,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66048,,青柳,光男,,アオヤギ,ミツオ,0,368-0103,埼玉県秩父郡小鹿野町般若2-19,0436452109,09080876562,mitsuo_aoyagi@cebcfi.yp.ew,,中間中,,,,,28/8携帯08010014701追加,,,,,○,,,,,,,,,,,,,
66,66049,,浜野,年紀,,ハマノ,トシノリ,0,,,0428976435,,-,,,,,,,13電話廃止。2017会報不着,不着,,2018/ 2017,,,,,,,,,,,,,,,
66,66050,,坂上,達徳,,サカガミ,タツノリ,0,190-0173,東京都あきる野市戸倉1-5,0343402231,,-,,,,,,,,,,,,,,,,,,,,,,,,,
66,66051,,雨宮,隆吾,,アメミヤ,リュウゴ,0,106-0031,東京都港区西麻布3-8-6,,-,,,,,,,,福岡に単身赴任中,,,,福岡に単身赴任中,,,,,,,,,,,,,,
66,66053,,片山,喜弘,,カタヤマ,ヨシヒロ,0,105-0011,東京都港区芝公園3-7,0336032044,,yoshihiro6363@nfyttenag.wuc.ec,,,,,,,,,,,,,,,,,,,,,,,,,
66,66054,,内山,栄太郎,,ウチヤマ,エイタロウ,0,220-0002,神奈川県横浜市西区南軽井沢3-13-19,0458290823,,uuchiyama@mafrp.kep,,香月中,,,,,,,,,,,,,,◎,×,×,,,,,,,
66,66055,,織田,栞,,オダ,シオリ,1,299-1115,千葉県君津市馬登2-13-4,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67001,,岡本,聡真,,オカモト,ソウシ,0,215-0032,神奈川県川崎市麻生区栗木台2-1-11,,09013030459,soushi_okamoto@knpw.uh,,,,,,,１５会報不着　不着後住所変更済 PCメール不可,,,(2015),,,,,,×,,×,,,,,,,
67,67002,,仲村,心愛,,ナカムラ,ココア,1,284-0024,千葉県四街道市旭ケ丘3-9-19,045686708,,anakamura@rmhl.nsk,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67003,,北村,知世,,キタムラ,トモヨ,1,101-0065,東京都千代田区西神田1-3-3,0328634280,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67004,,飯野,有宇渡,,イイノ,ユウト,0,,,0457596702,,-,,折尾中,,,,,１５会報不着,,,2015,,,,,,×,,,,,,,,,
67,67005,,西沢,久寛,,ニシザワ,ヒサヒロ,0,342-0021,埼玉県吉川市鹿見塚4-16-9,0488417582,,-,,水巻中,,,,名簿未変更。,2010.8再登録,,,,,○,○,☆,○,◎,,◎,◎,◎,,出席,出席,○,
67,67006,,杉本,重雄,,スギモト,シゲオ,0,100-0006,東京都千代田区有楽町4-6,,08058407857,,,,,幹,,,１６会報不着201707住所メンテ,,,(2016),,☆,☆,☆,,○,,☆,○,○,,,,,
67,67007,,谷本,琴乃,,タニモト,コトノ,1,101-0044,東京都千代田区鍛冶町1-16-14,0396247506,,-,体操,熊西中,,,,,,,,,,○,○,,,○,,×,×,×,,,,,
67,67008,,西本,隆男,,ニシモト,タカオ,0,349-1214,埼玉県加須市駒場2-7-19,0485990477,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67009,,土田,宏光,,ツチダ,ヒロミツ,0,101-0065,東京都千代田区西神田1-4-18,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67010,,植木,力,,ウエキ,チカラ,0,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67011,,大熊,莉奈,,オオクマ,リナ,1,270-2253,千葉県松戸市日暮1-16-9,0444397780,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67014,,田代,加奈子,,タシロ,カナコ,1,259-0112,神奈川県中郡大磯町国府新宿1-18,0453724369,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67015,,安井,耕一,,ヤスイ,コウイチ,0,221-0854,神奈川県横浜市神奈川区三ツ沢南町1-9-2,0450716659,09065750777,kouichi0741@uxha.xnv,帰宅,熊西中,,,,,,,,,,○,○,○,☆,,,◎,☆,◎,,出席,出席,○,
67,67016,,坂下,健介,,サカシタ,ケンスケ,0,253-0088,神奈川県茅ヶ崎市みずき2-16,0446171142,,-,,,,,,,,甲,,,,,,☆,☆,,,,,○,,出席,出席,○,
67,67017,,三浦,義弘,,ミウラ,ヨシヒロ,0,176-0006,東京都練馬区栄町1-3-1,0342427551,,yoshihiro669@cwbvuwu.mtfhe.qih,,折尾中,,,,,,,,,,○,○,○,○,,,,,,,,欠席,,
67,67018,,遠藤,江介,,エンドウ,コウスケ,0,230-0016,神奈川県横浜市鶴見区東寺尾北台1-18,0453803889,09020351058,kousuke6438@emvkhg.czd,,岡垣中,,,,,28/9 携帯番号追加09093229125,,,,,○,○,○,☆,◎,◎,◎,◎,◎,,出席,出席,□,
67,67019,,中本,正洋,,ナカモト,マサヒロ,0,162-0855,東京都新宿区二十騎町2-17-20,0342017189,09011816277,bc-puvbmasahiro793@xbywlqr.qnq,ラグビー,香月中,,,,名簿未変更。,13メールアドレス変更,,,,,,○,○,,,,,◎,◎,,,欠席,,
67,67020,,高田,美代,,コウダ,ミヨ,1,260-0857,千葉県千葉市中央区亀岡町1-6-2,044953338,,-,,穴生中,,,,,,,,,,○,○,○,○,,,×,,×,,,欠席,,
67,67021,,三浦,英俊,,ミウラ,ヒデトシ,0,253-0102,神奈川県高座郡寒川町小動4-20-2,0453304463,,dwtbxeczphsxhidetoshi255@gwlgemc.imakh.kh,,本城中,67022,,,,妻：067022,,,,,,,,,×,,,,,,,,,
67,67022,,永井,楓,,ナガイ,カエデ,1,355-0112,埼玉県比企郡吉見町丸貫1-1-2,0425314061,,-,,折尾中,67021,,,,夫：067021,,,,,,,,,×,,,,,,,,,
67,67023,,栗原,香帆,,クリハラ,カホ,1,270-1175,千葉県我孫子市青山台4-9,0430301177,,kahokurihara@zubzy.tj,文芸,穴生中,,,,,,,,,,,,,,×,,,,,,,,,
67,67024,,山田,晴菜,,ヤマダ,ハルナ,1,258-0014,神奈川県足柄上郡大井町赤田3-14-19,0440436237,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67025,,田川,裕紀,,タガワ,ユキ,1,243-0024,神奈川県厚木市長沼3-8-11,0467716793,,-,,,63031,,,,夫：063031,,,,,,,,,×,,,,,,,,,
67,67026,,宮地,龍宏,,ミヤチ,リュウコウ,0,299-1145,千葉県君津市西坂田2-3,0413197344,08022688325,ryuukou488@uajp.aqo,,上津役中,67027,,,,妻：067027,,,,,○,○,☆,☆,◎,◎,◎,◎,◎,,出席,出席,●,
67,67027,,大橋,有紗,,オオハシ,アリサ,1,285-0021,千葉県佐倉市最上町1-9-3,0438834059,,-,,香月中,67026,,,,夫：067026,,,,,,,,,×,,,×,,,,,,
67,67029,,倉持,昇,,クラモチ,ノボル,0,299-1153,千葉県君津市台2-5-19,0493938535,,noboru94872@xlxhce.fit.qd,,岡垣中,,,,,,,,,,,,,,,◎,,,,,,,,
67,67030,,山内,文治,,ヤマウチ,ブンジ,0,278-0016,千葉県野田市二ツ塚3-19-12,,09047756389,,,熊西中,,,,,,,,,,○,○,○,○,×,,×,,,,,欠席,,
67,67031,,新村,晴美,,ニイムラ,ハルミ,1,350-1213,埼玉県日高市高萩1-8-13,,-,,,,67032,,,,夫：067032,,,,,,,,,,,,,,,,,,
67,67032,,長崎,健次郎,,ナガサキ,ケンジロウ,0,259-0156,神奈川県足柄上郡中井町境別所3-9-5,,-,,,,67031,,,,妻：067031,,,,,,,,,,,,,,,,,,
67,67033,,中沢,瑠奈,,ナカザワ,ルナ,1,162-0855,東京都新宿区二十騎町3-8,0324244772,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67034,,三輪,拓也,,ミワ,タクヤ,0,110-0005,東京都台東区上野3-10-12,0358269327,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67035,,玉井,一也,,タマイ,カズヤ,0,289-0336,千葉県香取市新々田1-14,0436359440,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67038,,相沢,哲,,アイザワ,サトシ,0,290-0535,千葉県市原市朝生原4-15-13,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67039,,梶田,和仁,,カジタ,カズヒト,0,299-0103,千葉県市原市青柳海岸2-15-1,0458875126,,kazuhito897@wovd.ghy,バスケット,香月中,68046,,,,妻：東筑068046,,,,,○,○,○,☆,,◎,◎,◎,◎,,出席,出席,●,
67,67041,,上条,友吉,,カミジョウ,トモヨシ,0,333-0815,埼玉県川口市北原台1-12-9,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67043,,村松,完治,,ムラマツ,カンジ,0,108-0073,東京都港区三田4-14-5,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67044,,碓井,元夫,,ウスイ,モトオ,0,341-0003,埼玉県三郷市彦成4-12-11,0445791501,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67045,,古橋,夏希,,フルハシ,ナツキ,1,194-0013,東京都町田市原町田2-10-1,0305693441,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67046,,泉,紗良,,イズミ,サラ,1,,,0463391543,,-,,,,,,2019年不達　住所削除。,,,,,,,,,,×,,,,,,,,,
67,67047,,神戸,奈緒也,,コウベ,ナオヤ,0,357-0025,埼玉県飯能市栄町3-8-1,0459239362,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67048,,落合,菜々実,,オチアイ,ナナミ,1,346-0034,埼玉県久喜市所久喜3-12-14,0480305400,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67049,,寺西,明,,テラニシ,アキラ,0,248-0014,神奈川県鎌倉市由比ガ浜1-1-6,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67051,,尾崎,冨子,,オザキ,トミコ,1,247-0073,神奈川県鎌倉市植木1-5,046583376,,-,,遠賀中,,,,,,,,,,○,,○,,,,◎,×,×,,,,,
67,67052,,金丸,向日葵,,カナマル,ヒマリ,1,254-0041,神奈川県平塚市浅間町3-2,0446674083,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67053,,大崎,永二,,オオサキ,エイジ,0,162-0855,東京都新宿区二十騎町2-18-14,0315079510,,-,,,,,,,,,,,,,,,,,,,,,,,,,
67,67054,,大島,秋友,,オオシマ,アキトモ,0,231-0002,神奈川県横浜市中区海岸通4-7,0451542527,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67055,,松島,毅雄,,マツシマ,タケオ,0,214-0035,神奈川県川崎市多摩区長沢3-17-13,0445479664,,takeo_matsushima@zktavaw.gra.fqm,,引野中,,,,,,,,,,○,○,○,○,,,,,,,,欠席,,
67,67056,,栗林,花奈,,クリバヤシ,ハナ,1,232-0044,神奈川県横浜市南区榎町4-16-12,0440983046,,-,,,,,,,,,,,,,,○,,×,,,,,,,,,
67,67057,,大庭,正広,,オオニワ,マサヒロ,0,292-1152,千葉県君津市日渡根3-4-16,0441395134,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
67,67058,,星,朱莉,,ホシ,アカリ,1,,,-,,-,,,,,,,転居先不明,,,,不明,,,,,,,,,,,,,,
67,67059,,滝,公子,,タキ,キミコ,0,220-0002,神奈川県横浜市西区南軽井沢1-7,0451112691,,kimikotaki@rfsnuh.qa,バスケット,本城中,,,,,,,,,,◎,◎,○,○,,○,◎,／,◎,,出席,,,
67,67060,,長谷部,卓也,,ハセベ,タクヤ,0,,,-,,-,,,,,,,１２会報不着,,,2012,,,,,,,,,,,,,,,
67,67064,,徳永,國吉,,トクナガ,クニヨシ,0,231-0045,神奈川県横浜市中区伊勢佐木町3-10-7,,-,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67065,,秋田,裕平,,アキタ,ユウヘイ,0,272-0803,千葉県市川市奉免町3-18,0430873070,,-,,香月中,,,,,,,,,,,○,,,,,,◎,,,,,,
67,67066,,広川,秋昴,,ヒロカワ,アキホ,0,106-0045,東京都港区麻布十番2-17-18,0303315345,,akiho27905@ajhdro.xuu,,熊西中,,,,,,,,,,○,☆,○,○,◎,,◎,◎,,,出席,出席,○,
67,67068,,森谷,守友,,モリヤ,モリトモ,0,103-0011,東京都中央区日本橋大伝馬町2-11-11,0359673420,,moritomo4309@dxdk.uu,,折尾中,,,,,,,,,,,,,,×,,×,,,,,,,
67,67069,,山口,等,,ヤマグチ,ヒトシ,0,162-0855,東京都新宿区二十騎町3-6,0319215627,,-,,熊西中,,,,,,,,,,,○,,,,,◎,◎,,,,,,
67,67070,,中澤,裕太,,ナカザワ,ユウタ,0,103-0011,東京都中央区日本橋大伝馬町3-16-18,,-,,,,,,,,,,,,,,☆,○,◇,,,,○,,,出席,出席,●,
68,68001,,中村,喜代治,,ナカムラ,キヨジ,0,250-0523,神奈川県足柄下郡箱根町芦之湯2-20-20,0463235016,08060852175,pcwywjkiyoji213@yxmgoavjgb.gx,,熊西中,,,,,,,,,,●,●,●,●,◎,◎,◎,◎,◎,,出席,出席,○,
68,68002,,大下,裕信,,オオシタ,ヒロノブ,0,297-0022,千葉県茂原市町保2-4-3,0403843500,08022459729,hironobu100@azzfpm.hpl,,,,,,,,,,,,,,,,,／,,,,,,,,
68,68003,,海野,篤,,ウミノ,アツシ,0,103-0004,東京都中央区東日本橋1-5-4,0367824487,,-,,,,,,,,,,,,,,,,,,,,,,,,,
68,68004,谷口,金谷,涼帆,,カナヤ,スズホ,1,270-1156,千葉県我孫子市根戸新田2-9-18,0416745740,09098470763,suzuho_kanaya@wycp.ci,写真部,折尾中,,,,,,,,,,○,○,○,○,◎,○,◎,◎,◎,,出席,出席,○,
68,68005,,玉井,正記,,タマイ,マサキ,0,162-0855,東京都新宿区二十騎町3-12,,08076764031,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68007,,熊倉,章平,,クマクラ,ショウヘイ,0,107-0061,東京都港区北青山4-12,0311501906,08016908495,shouhei_kumakura@vpxxuxvsc.ps,,,,,,,,,,,,,,,,,,,,,,,,,
68,68008,佐藤,新谷,英之,,アラヤ,ヒデユキ,0,296-0126,千葉県鴨川市吉尾西3-13,0408289333,,-,,,,,,,,,,,,,,,,,,,,,,,,,
68,68009,,船越,蒼,,フナコシ,アオイ,1,369-0133,埼玉県鴻巣市小谷4-20,0425152175,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
68,68010,古賀,高嶋,乃愛,,タカシマ,ノア,1,359-1125,埼玉県所沢市南住吉1-9-8,0417981307,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
68,68012,,野本,二三男,,ノモト,フミオ,0,,,0425771473,,-,,,,,,2019年不達　住所削除。,,,,2018,,,,,,×,,,,,,,,,
68,68013,,大浦,里紗,,オオウラ,リサ,1,277-0845,千葉県柏市豊四季台1-12-2,0470279420,,-,,,,,,,,,,,,,,,,×,,,,,,,,,
68,68014,,花田,源治,,ハナダ,ゲンジ,0,299-4327,千葉県長生郡長生村一松4-7,0433814554,09055314841,ihanada@sunzcfhfhg.xb,陸上,水巻中,,,,名簿未変更。,,,,,,●,●,●,●,,,◎,,×,,,欠席,,
68,68016,,藤木,冨士子,,フジキ,フジコ,1,,,-,,-,,,,,,,０９会報不着,,,2009,,,,,,,,,,,,,,,
68,68017,,田淵,円美,,タブチ,マルミ,1,,,-,,-,,,,,,,１１会報不着,,,2011,,,,,,,,,,,,,,,
68,68018,,徳永,末治,,トクナガ,スエジ,0,350-0164,埼玉県比企郡川島町吹塚1-7,0487700071,,-,,,,,,,,,,,,,,,,,,×,,,,,,,
68,68020,,今西,幸恵,,イマニシ,ユキエ,1,,,-,,-,,,,,,,１５会報不着　電話不可,,,2015,,,,,,,,,,,,,,,
68,68022,,平,明宏,,タイラ,アキヒロ,0,162-0802,東京都新宿区改代町3-5,0386108903,,-,弓道,折尾中,,,,名簿未変更。,,,,,,○,,○,○,,○,◎,,,,,欠席,,
68,68024,高田,山野,和,,ヤマノ,ノドカ,1,349-0126,埼玉県蓮田市綾瀬4-6-14,0461556799,09017402020,nodoka69794@pfprfpd.yq,生物,穴生中,,,,,,,,,,○,○,○,○,◎,◎,◎,◎,◎,,出席,出席,○,
68,68025,石田,内山,信子,,ウチヤマ,ノブコ,1,284-0023,千葉県四街道市みそら4-1-20,0473991101,09071718458,nobuko9040@csmzwlpbby.wyg,,,,,,,,,,,,,,,,,○,,○,,,,,,
68,68026,,川瀬,啓之,,カワセ,ヒロユキ,0,299-3252,千葉県大網白里市餅木1-12-3,0499668065,,-,,,,,,,,,,,,,○,○,,,,,,,,,,,
68,68027,高野,藤川,詩音,,フジカワ,シオン,1,162-0855,東京都新宿区二十騎町3-3,0353530416,09052053165,shion4461@vzan.ae,,,,,,,,,,,,,,,,○,○,／,◎,,,,,,
